Genes	logFC	AveExpr	t	P.Value	adj.P.Val	B
1371937_at	0.00441097679481306	6.25908066292422	0.317641703591365	0.752276100141882	0.997015350967628	-6.85385411311456
1398886_at	-0.00289230876366631	6.35223027699554	-0.317628265593749	0.752286225108563	0.997015350967628	-6.91043392983586
1368754_at	0.00277573745328574	6.19223746426758	0.317568536639127	0.752331228900382	0.997015350967628	-6.80937662125491
1399039_at	0.00373827455700848	6.36167069969981	0.317419880083483	0.752443240480642	0.997015350967628	-6.95669556926927
1370339_at	-0.00267577715568823	6.45760528428305	-0.317128781438859	0.752662596710443	0.997015350967628	-7.0129963047779
1370765_at	0.00367109881120431	5.57188412371097	0.317053393474193	0.752719408382546	0.997015350967628	-6.64298653826241
1369240_a_at	0.00443761132946907	5.94811078642849	0.31669659740207	0.752988305395445	0.997015350967628	-6.64819391803647
1389352_at	0.00293804856578284	6.21573659727741	0.316548311715896	0.753100069052167	0.997015350967628	-6.82790039281016
1370001_at	-0.00244376298690518	6.31095699867548	-0.316530479385555	0.753113509728659	0.997015350967628	-6.88692823497452
1390476_at	0.00404312228719217	6.01195490150683	0.316455811452543	0.753169789671169	0.997015350967628	-6.6846474767467
1392718_at	0.0040317524025868	5.84799649364106	0.316427547174214	0.753191093842033	0.997015350967628	-6.61342622943945
1373437_at	-0.00451468896370866	6.14584235013036	-0.3163187251103	0.753273120176942	0.997015350967628	-6.77446059793405
1377282_at	0.00491682739760879	6.1123681292391	0.316289705251468	0.753294994836774	0.997015350967628	-6.74648106461891
1390086_at	0.00475082392366666	5.51937038078749	0.316255952946781	0.753320436988937	0.997015350967628	-6.65659900965301
1384137_at	0.00554171790069535	5.6614075692051	0.316112996939456	0.753428198880814	0.997015350967628	-6.61048745724872
1376943_at	0.0050931464528885	5.53455790588757	0.316098984091962	0.753438762194855	0.997015350967628	-6.65074784390912
1373249_at	-0.00387089427375198	5.96127875823276	-0.316050697515179	0.75347516246258	0.997015350967628	-6.64525002377441
1377504_at	-0.00318609125487956	6.08162770870241	-0.31597378597898	0.753533142489868	0.997015350967628	-6.74592923583658
1388269_at	0.00381005387536515	5.6043816579829	0.315952860322325	0.753548917617315	0.997015350967628	-6.61675377831698
1368756_at	0.00366732689336136	5.85298213814669	0.315894543775639	0.753592881002793	0.997015350967628	-6.61400809894082
1373812_at	0.00356177408824543	6.16819701883744	0.315888342709468	0.753597555880055	0.997015350967628	-6.80292297985693
1382892_a_at	-0.00322714839289784	6.1172085396468	-0.315758754178737	0.753695252585511	0.997015350967628	-6.76181392328514
1371520_at	-0.00336137585998486	6.29789345471943	-0.315531108035216	0.753866884737373	0.997015350967628	-6.88799696109708
1387429_at	-0.00330552534064754	6.28741040625272	-0.315483017512928	0.753903143846549	0.997015350967628	-6.88692236796086
1375588_at	0.00332981674839505	6.09070942464209	0.315264132852832	0.754068184762964	0.997015350967628	-6.74485713631449
1388138_at	-0.00440415449215603	5.6494654951767	-0.315130213567285	0.754169166788398	0.997015350967628	-6.61090195839829
1376585_at	-0.00368115054881013	6.13938452853849	-0.314925432180765	0.754323590891214	0.997015350967628	-6.75435526353383
1370498_at	-0.00276029756921314	5.31797711455052	-0.31489707035039	0.754344979135649	0.997015350967628	-6.76616060141094
1372724_at	-0.00192651640362129	6.70313119171835	-0.314792030372976	0.754424193658896	0.997015350967628	-7.25477776727926
1375008_at	0.00306249196750041	6.19071703551842	0.314732429861552	0.754469141792869	0.997015350967628	-6.80873049168947
1376506_at	-0.00343304435942304	5.78757220801511	-0.314725294801723	0.754474522804798	0.997015350967628	-6.60124529975671
1370428_x_at	0.00777583545640415	6.01197178476838	0.314626831330117	0.754548781761758	0.997015350967628	-6.68421767873654
1376389_at	0.0031917498506262	5.5680475061588	0.314541626999558	0.754613042864976	0.997015350967628	-6.64657252369355
1373670_at	-0.00314842715472086	6.11777825606292	-0.314351110355277	0.754756736870525	0.997015350967628	-6.74365595536102
1389694_at	-0.00505987786061635	5.66522918634706	-0.314293783063073	0.754799976745198	0.997015350967628	-6.61074181786114
1398960_at	-0.00300393539396637	6.48445304919864	-0.314253564358837	0.754830312713869	0.997015350967628	-7.01832684396982
1370297_at	-0.00285641752038845	6.29063585679424	-0.314176411083415	0.754888508606695	0.997015350967628	-6.88087342650573
1398890_at	0.00204521279086478	6.45261987760819	0.314138694503045	0.754916958345021	0.997015350967628	-6.99254872588944
1381970_at	-0.00318431822686627	6.37309707304621	-0.31407046039099	0.754968428430223	0.997015350967628	-6.94406794355367
1368057_at	0.00389199451213429	6.21093363799032	0.313918787130077	0.755082842036092	0.997015350967628	-6.80448579810891
1368303_at	-0.00283069781766088	6.27218281591166	-0.313905845511066	0.75509260470845	0.997015350967628	-6.89509745353786
1387068_at	-0.00267976959845218	6.41274074515792	-0.313880060753484	0.755112055883883	0.997015350967628	-7.05984958182293
1390436_at	-0.00452883631221468	6.41097902572157	-0.313830926805629	0.755149121367456	0.997015350967628	-6.93785066452701
1389892_at	-0.0034110952355908	5.42574472760221	-0.313797097105949	0.755174642028711	0.997015350967628	-6.70806370409402
1372169_at	-0.00290388727343505	6.42894756489021	-0.313782274169419	0.755185824335769	0.997015350967628	-6.99813161919199
1389311_at	-0.00433366371295296	6.02338401673561	-0.313781864714087	0.755186133226413	0.997015350967628	-6.70454457345485
1387617_at	0.00882377611876173	5.67626000157688	0.313704713713725	0.755244336200758	0.997015350967628	-6.6254107344612
1385903_at	-0.0055065729655519	5.80637714530064	-0.313608991434466	0.755316551408985	0.997015350967628	-6.60328909517608
1367615_at	-0.00316805004523246	5.59111459239117	-0.313434929752098	0.755447873431865	0.997015350967628	-6.62709440833183
1371961_at	-0.00385616873605343	6.31678005416292	-0.313400021805914	0.755474210850315	0.997015350967628	-6.90641070460247
1386217_at	-0.00367641021409693	5.9266428741631	-0.313353486238658	0.755509321557379	0.997015350967628	-6.64810319711576
1387351_at	-0.00477017975383642	5.7942369720526	-0.313343021391105	0.755517217271731	0.997015350967628	-6.6001938958215
1374754_at	-0.00293287404138987	6.27056672304127	-0.313298721671253	0.755550641647493	0.997015350967628	-6.87218528510787
1367951_at	0.0035148681415329	5.8407396530691	0.313176791252298	0.755642641246249	0.997015350967628	-6.61910128603846
1369057_at	0.0028594876688075	6.08857374378773	0.313163678494109	0.755652535369006	0.997015350967628	-6.74558941700648
1390613_at	0.00327630668977363	6.11898927946384	0.313148390371375	0.755664070947368	0.997015350967628	-6.76726185559648
1368300_at	0.00486328711169204	5.77398271984238	0.313105675905839	0.755696301237528	0.997015350967628	-6.59898196467237
1391536_at	0.00435623902271054	5.71395003963813	0.313035862912038	0.755748979726575	0.997015350967628	-6.59868774849938
1389181_at	0.00301956714836926	6.23384853061325	0.3129487711402	0.755814697835762	0.997015350967628	-6.84930811518131
1373645_at	-0.00234234615691609	6.20476689721356	-0.312812171331053	0.755917777629498	0.997015350967628	-6.8111050133761
1374550_at	-0.00307175217585165	6.14466933313399	-0.312633886469966	0.756052320207718	0.997015350967628	-6.78296223654792
1369440_at	-0.00419301612064427	5.76212804172412	-0.312606187956116	0.756073223563953	0.997015350967628	-6.60052937482634
1389193_at	0.00258535640107027	6.29401618021326	0.312504779559202	0.756149755449965	0.997015350967628	-6.88439582858727
1375328_at	-0.00425106948879073	5.85771389704556	-0.312421546045994	0.756212572785884	0.997015350967628	-6.61917195962473
1389722_at	0.00357502269593724	5.57998929664539	0.312416119146775	0.756216668590057	0.997015350967628	-6.63456793771072
1390693_at	-0.00346301174070618	5.37851139391742	-0.312363533509275	0.756256356532827	0.997015350967628	-6.72996832078048
1388708_at	-0.00341481670742638	6.35448631665841	-0.312362164723568	0.756257389604948	0.997015350967628	-6.93454625304966
1388260_a_at	0.00588676433508617	5.4503315036157	0.312265967710527	0.756329994102005	0.997015350967628	-6.68166082912898
