Genes	logFC	AveExpr	t	P.Value	adj.P.Val	B
1392785_at	-0.0833780375080462	6.10570600591099	-4.98657520047215	1.03170745474589e-05	0.00245192205998787	3.04940596518603
1370668_a_at	-0.0599645793187147	6.22117732767228	-4.95284953164784	1.1525930919043e-05	0.00269893232388121	2.90270899096939
1390630_at	-0.0779147959729407	6.12160165317973	-4.94568279118176	1.18002865288773e-05	0.00272312988984511	2.91100262625655
1374205_at	-0.0502463608111796	6.16258936598372	-4.93002900484947	1.24221498459235e-05	0.00282568417138057	2.86887959501207
1370260_at	-0.0880810237971765	6.13682816263822	-4.91625303192884	1.29960903958313e-05	0.00291460207567356	2.8192621222303
1390062_at	-0.0458292621159533	5.65883117095745	-4.90902269638973	1.33077118132346e-05	0.00293815568165957	2.89798150865546
1387225_at	-0.0464913344603906	6.30217563421138	-4.90531946520886	1.34701604447119e-05	0.00293815568165957	2.67380777124893
1370955_at	-0.0791799080331126	5.74609749319702	-4.90024279387988	1.36960399198902e-05	0.0029470546438434	2.88152042935879
1368981_at	-0.107243400067078	6.16098197099945	-4.88082045813466	1.45952166943331e-05	0.00306395622104582	2.70712566087499
1382048_at	-0.051928258724308	6.55017301360734	-4.88021483660339	1.46241708722906e-05	0.00306395622104582	2.42552104404384
1387379_at	-0.0746314143005655	6.01519317415904	-4.86652562755943	1.52939565325118e-05	0.00316267103723617	2.72503926189255
1370085_at	-0.0568788368546125	6.13322041473276	-4.85128396769256	1.60753140109616e-05	0.00328163108969926	2.60191356259648
1367884_at	-0.0784675777098611	6.39414570670611	-4.83542238772672	1.69302231305881e-05	0.00341240434061207	2.38330851879523
1369452_a_at	-0.0572842172467825	6.15648555135455	-4.81819225767262	1.79096917251223e-05	0.00356470026673903	2.4937338532174
1369472_a_at	-0.0612923725729795	6.2297903990543	-4.79148369575197	1.95393258468469e-05	0.00380225758293674	2.3863764994523
1377405_at	-0.078519911588697	5.77646534430186	-4.79083292742077	1.95808027256681e-05	0.00380225758293674	2.53734176350532
1376706_at	0.052264772301287	6.36014850123444	4.77824363240429	2.04004606922872e-05	0.00391369320003963	2.24179374552775
1368691_at	-0.11264505368712	6.07716869711499	-4.768151478687	2.10818494891483e-05	0.003996265350187	2.41692031897683
1369753_at	-0.10428531396845	5.85200597279718	-4.76298328722403	2.14394130933695e-05	0.00401623264336144	2.44127428249892
1374787_at	0.0833747794371238	5.94048810012274	4.71550925072458	2.501591447196e-05	0.00463172565275603	2.28855112672006
1369135_at	-0.0441934399398143	6.32649522739978	-4.68984840537627	2.71871238369691e-05	0.00497586865351792	1.98047846039822
1387467_at	-0.0679931743807405	5.89285150648281	-4.68496569481636	2.76207556621964e-05	0.00499778741374039	2.18905797314359
1389926_at	-0.0578284531994839	5.53977430689595	-4.6622809895685	2.97262075693821e-05	0.00531831913626148	2.10210936605018
1369152_at	-0.0766756792214061	6.50979616427103	-4.65127348704093	3.08039244608848e-05	0.00544989876878521	1.7619444157419
1387570_at	-0.0457368638465532	5.60515685697834	-4.62818699402176	3.31904735999917e-05	0.00580760341904031	2.00491426959017
1375590_at	-0.0574204426469755	6.21765888260935	-4.55560342997936	4.19390507016292e-05	0.00722518365989467	1.64375620213331
1370656_a_at	-0.0658471623991623	6.14026839804255	-4.55367867407283	4.2199464948201e-05	0.00722518365989467	1.67138537871622
1368778_at	-0.0840010441214583	6.08745536940997	-4.54616648863245	4.32311066332011e-05	0.00732307352043044	1.66726379056423
1369501_at	-0.0506063193801287	6.05029597131694	-4.53440856639517	4.4895668689455e-05	0.00747149752556372	1.66035407309572
1374447_at	-0.0450163052277039	6.3196757557054	-4.53336941795522	4.50457679114562e-05	0.00747149752556372	1.49248619027245
1376867_at	-0.0702308250684123	5.71832459128073	-4.52532402277562	4.62246547785865e-05	0.00758799152617972	1.70963850924745
1387837_at	-0.0459444179240407	6.13354959831747	-4.51827884338943	4.72817871994142e-05	0.00768232548547217	1.56146581221207
1371046_at	-0.0970224560796735	5.97415688906704	-4.51155625722156	4.83125970086966e-05	0.00776472870480914	1.60503209440389
1369819_at	-0.0695595321675206	5.92846340658639	-4.50865503791958	4.87642322728703e-05	0.00776472870480914	1.61506640890869
1369640_at	-0.0670753417128509	6.34424963792945	-4.499605208762	5.01997798630656e-05	0.00777128102301872	1.40481533709375
1394330_at	-0.0681416536642656	5.71151310995668	-4.4994534819861	5.02241974637556e-05	0.00777128102301872	1.62444343668451
1382775_at	-0.0807470401537582	6.13108086460454	-4.49917189956911	5.02695437650524e-05	0.00777128102301872	1.49603142519525
1369172_at	-0.0734477830012494	6.04924800274612	-4.48554783893513	5.25121741600235e-05	0.00803991681875052	1.52638577233808
1375721_at	-0.0694087437344741	6.07557753813633	-4.48131873261182	5.32280491438094e-05	0.00807190691920835	1.49125923855904
1389100_at	-0.0727977698325564	5.68077977654531	-4.466500522923	5.5812627976698e-05	0.00838400448370719	1.5236731786203
1387320_a_at	-0.0516467975236887	6.12748581797444	-4.46315041670557	5.64137726762871e-05	0.00839510749836	1.42150249642533
1368879_a_at	-0.0474648473025594	6.42779991712413	-4.45658094483711	5.76110704252208e-05	0.00844366791579475	1.18224414519085
1383176_at	0.0493657061854833	5.57831806824769	4.45555299949638	5.78006533204564e-05	0.00844366791579475	1.47461819491952
1368033_at	-0.0486635518056096	5.9759424445399	-4.45138549574797	5.85755411466856e-05	0.00847907583344249	1.42537500850856
1374471_at	0.0665991492333262	5.99032465029111	4.4293542205689	6.28440507185975e-05	0.00901500738371377	1.31035452393648
1387998_at	-0.0811025086668931	6.07718122386856	-4.41789627156517	6.51828796378842e-05	0.00918630764033229	1.27837010247869
1388034_at	-0.0951675727593626	6.31736404764301	-4.41290356629812	6.62284563539776e-05	0.00918630764033229	1.11887671688892
1388101_at	-0.0562113334459839	5.78478428961524	-4.41142496607249	6.6541243945045e-05	0.00918630764033229	1.36174145845912
1387824_at	-0.0546285369700366	5.78014582463875	-4.41104604360481	6.66216347779291e-05	0.00918630764033229	1.3606754199938
1387706_at	-0.0628854019845635	6.15177289947465	-4.40963048427997	6.69227963498427e-05	0.00918630764033229	1.259718488271
1390192_at	0.0490738264137454	5.84057016010031	4.37640343882674	7.43870764205118e-05	0.0101236360499471	1.24159870326289
1370503_s_at	-0.0388901228580298	6.21925024498973	-4.35888660627054	7.86438569966657e-05	0.0106122553809992	0.968630477239448
1371013_at	-0.0693029897111863	6.46127052577795	-4.34817508192188	8.1363253015982e-05	0.0108869502333906	0.852635522426122
1375429_at	-0.0451005135866644	6.23648627031486	-4.33808866800789	8.40078510590036e-05	0.0110911089251433	0.938212980666038
1372117_at	0.0538061930370812	5.96067277198379	4.33706043717399	8.42821189438134e-05	0.0110911089251433	1.07998080059488
1375230_at	-0.0744246222388414	5.8959606273206	-4.33164332373958	8.57415783124419e-05	0.0111906815694181	1.10239587249269
1369326_at	-0.0696633391170254	6.00441739901892	-4.32877056866255	8.6525536333762e-05	0.0112011879271747	1.03759959250503
1369409_at	-0.050602613340633	6.12546880981348	-4.30965653907246	9.19228654588947e-05	0.0118039337637257	0.929525938855935
1373972_at	-0.0668495146637413	6.31928793315215	-4.30154230723593	9.43123105415798e-05	0.0120138793660286	0.774570481529675
1377100_at	-0.0548962065583538	6.17173085471456	-4.29650654782328	9.58256093266984e-05	0.0120991122417473	0.885985871193713
1370678_s_at	-0.0550133680889191	6.31457321611561	-4.29428370740093	9.65011150349751e-05	0.0120991122417473	0.754956823040523
1388038_at	0.0330095191996058	6.27011134626907	4.28680607106707	9.88078191060157e-05	0.012291538309571	0.751539697216786
1370112_at	-0.0530192987715505	6.05302843238144	-4.2838095876274	9.97472066695949e-05	0.012312207533333	0.877450680285468
1372027_at	0.044227201941049	6.22154622422213	4.27148652209521	0.000103702937913472	0.0125724709081962	0.72226091299153
1374625_at	0.0295465178559793	6.32897497523399	4.27026543569475	0.000104103146540759	0.0125724709081962	0.696123529448746
1389231_at	-0.0317977538866687	6.1557934307117	-4.26989618203937	0.000104224465231545	0.0125724709081962	0.773643374078281
1369041_at	-0.0651046458738955	6.14850279219789	-4.26230130671205	0.000106750594812948	0.0127232063816544	0.746996356093219
1369112_at	-0.067125845843595	5.71149279130685	-4.26134718716502	0.000107072138111015	0.0127232063816544	0.905974554088884
1390522_at	-0.045899679754088	6.13697242213876	-4.23772499156335	0.000115341157724473	0.013604275958865	0.721197335442194
1388052_a_at	-0.0866309222864894	6.08382739783863	-4.2318919463579	0.000117477044848197	0.0136646053499604	0.752848605721311
1369078_at	-0.0547246656478704	6.33720410230012	-4.23164319094384	0.000117568984044751	0.0136646053499604	0.541178730221581
1374002_at	-0.0615938232265192	6.45255650154314	-4.22822928097964	0.000118837865589803	0.0137119951723655	0.457695854159352
1371949_at	-0.0315070052047641	6.342626436417	-4.21522080726238	0.00012379637791306	0.0141813649317242	0.506399860122559
1377262_at	-0.0467651245228167	5.79628594404266	-4.18960399538439	0.000134157388596713	0.0152584864187533	0.691162020249126
1368319_a_at	-0.078046972067539	5.78442524485029	-4.18680212334503	0.000135340637308868	0.0152811044422243	0.681934756135812
1369338_at	-0.0445456966563205	5.94737431552701	-4.18314558543057	0.000136900119147108	0.0152811044422243	0.624045407842472
1388104_at	-0.0411565410342885	6.0694262524434	-4.18236494534772	0.000137235315910198	0.0152811044422243	0.585330294328038
1371069_at	-0.0476569977212886	5.70987684463185	-4.17071665386806	0.000142332931647255	0.0156153987747572	0.634757920036122
1374004_at	-0.0398229288084639	6.36270983233336	-4.16958536167478	0.000142837730727406	0.0156153987747572	0.326520295304197
1370978_at	-0.0293178506954064	6.37297966721571	-4.16882149364149	0.000143179565478525	0.0156153987747572	0.316850517315657
1387476_at	-0.0566843604331586	6.27423925895897	-4.16171351187623	0.000146398859115416	0.0158578845829576	0.412430645898875
1368985_at	-0.136866808670541	5.91750989112657	-4.15593525863077	0.000149067741987777	0.0160378760518336	0.565708900624765
1370831_at	-0.0990726333833365	6.33461815589865	-4.15245480792494	0.000150698104162433	0.0161044692119357	0.318872388111903
1368584_a_at	-0.068357741913827	6.33927598899017	-4.1420899008201	0.000155656878677014	0.0165234965278273	0.261197933326198
1385458_a_at	0.0693664711652913	5.82741244160902	4.13651648940233	0.000158388603023685	0.0167021306354049	0.518739287554085
1367891_a_at	-0.0363346993582754	5.80461318799972	-4.13004051874171	0.000161621330142697	0.0169133094499287	0.51314398580101
1393414_at	-0.0596295453356559	5.89268073655416	-4.1282712678456	0.000162515628075054	0.0169133094499287	0.491037162874601
1387415_a_at	-0.0594451131460598	5.99874711587418	-4.12020615826304	0.000166653645241626	0.0172313376180676	0.424311698722604
1372302_at	0.0399614360124065	6.22383468459858	4.11791343729962	0.000167848579746592	0.0172429221632579	0.270424148473857
1376355_at	-0.045014583815167	5.62586384456881	-4.1095369301179	0.000172285563870207	0.0174962401697208	0.424490672698066
1387199_a_at	-0.0373480630511853	6.52400475128525	-4.10911496089498	0.000172512071007107	0.0174962401697208	0.0371429017815013
1387879_a_at	-0.040551645053891	6.31948545808174	-4.10651241037178	0.000173915499092221	0.0175141219543546	0.206848878549393
1387757_at	-0.029857291231921	6.44432230364979	-4.10472050057366	0.000174888236559843	0.0175141219543546	0.0952853279760255
1399160_a_at	-0.0389665656764198	6.24652759524537	-4.10165291873268	0.000176565767962156	0.0175716045203838	0.233858999119883
1367898_at	0.0322687729555735	6.48971610669314	4.09072740661345	0.000182668530165888	0.0180660310921207	0.0174279521554626
1369332_a_at	-0.0573758443554784	6.20802870095611	-4.0867387563448	0.000184947214222979	0.018178484518966	0.196230206472359
1388221_at	-0.0504016145208546	6.19075034446688	-4.07156129852985	0.000193873292719289	0.0188547162303468	0.175541788368781
1375958_at	-0.0442790613354083	6.14259334984339	-4.07102637716933	0.000194195406756069	0.0188547162303468	0.203225031194796
1387849_at	-0.0340416293520738	6.21254354585939	-4.06395013856657	0.000198505767586957	0.0191564081047704	0.143270391285617
1367971_at	-0.0343592265747468	6.41567463693784	-4.05430195444167	0.000204532845708232	0.0196070249623254	-0.0481145588449312
1375696_at	-0.0458152646312957	6.05223469135539	-4.05104141909472	0.000206609559916423	0.0196070249623254	0.197421405520271
1398271_at	-0.0581296570078011	6.31005726656427	-4.05063582497304	0.000206869320710335	0.0196070249623254	0.025555766643147
1368646_at	-0.041601130878238	6.26377612664933	-4.04701951571697	0.000209199435210789	0.0197105479695941	0.0511712508016098
1376661_at	0.0548442918137244	5.92612514516921	4.03560701137151	0.000216721289927678	0.0202991358795201	0.196548682121732
1376195_at	-0.0563208448016317	6.20664717627136	-4.02447806176678	0.000224308833109553	0.0208211438561396	0.0200872348140404
1369526_at	-0.0956897117586371	5.7984271115001	-4.02187434417588	0.000226120887835285	0.0208211438561396	0.191204328486923
1370501_at	-0.0558355128937729	6.10899877389176	-4.02047870720003	0.000227098021518423	0.0208211438561396	0.0737855992776817
1386999_at	-0.0346325338297211	6.54382675322833	-4.01814524819041	0.000228740919228698	0.0208211438561396	-0.261260277726131
1375374_at	0.0629894476957649	6.00126740612307	4.01714920723756	0.000229445700715639	0.0208211438561396	0.139219492141238
1387774_at	-0.024601441017583	6.72086841883541	-4.01500804034828	0.000230967896263677	0.0208211438561396	-0.412430345868201
1375979_at	0.0419809387747074	6.13155219212091	4.01433590734143	0.00023144774618707	0.0208211438561396	0.0113638778190657
1370087_at	-0.0269351695789437	6.53225020604623	-4.00966024931992	0.000234812674953151	0.0210051810296574	-0.255547628093714
1389986_at	-0.132765770855158	6.4479117653732	-4.00651292886289	0.000237104388834259	0.0210916937620553	-0.187504106479354
1385790_at	-0.0369424420111342	6.09041278198907	-4.00056719974307	0.000241493129050588	0.021362750521514	0.0214653291335631
1375528_at	-0.0573340785071546	5.51140315662736	-3.99466107655311	0.000245930618884848	0.0215063800527394	0.0627763639579895
1388895_at	-0.0440428270140192	5.91725116043263	-3.99414026642382	0.000246325696391135	0.0215063800527394	0.0840900855970492
1388023_a_at	-0.049274963026984	5.82814078225427	-3.99303165447907	0.000247168721324582	0.0215063800527394	0.0987257135965294
1398310_at	-0.0445859002325921	5.77392431817444	-3.98610926200637	0.000252496383429519	0.0218505430073273	0.0886599454701686
1369571_at	-0.0331436181256901	6.32992943796905	-3.97889309350686	0.000258168669629903	0.0222206471703619	-0.190507503826391
1387236_at	-0.038011415708163	6.21282273958458	-3.97373271625159	0.000262300574182978	0.0223748774843399	-0.143430232464905
1369482_a_at	-0.0493852891452873	6.47561944717264	-3.97256350688822	0.000263245629421239	0.0223748774843399	-0.360326100301482
1387530_a_at	-0.0424323327667588	6.03267492248114	-3.97141623911979	0.000264176158202343	0.0223748774843399	-0.0298259306157069
1369352_at	-0.0584871349992939	5.62788505201506	-3.96784171755621	0.000267095882452962	0.022488872579163	-0.00111902091013683
1375973_at	-0.0524782866414837	5.95069017391031	-3.964127604104	0.000270162761156504	0.022488872579163	-0.00978565686005428
1369312_a_at	-0.0547989467537189	6.22966014407047	-3.96379713925018	0.000270437285879674	0.022488872579163	-0.18184611996773
1390157_at	-0.065459799295013	5.90749514418791	-3.96291492853824	0.000271171483715335	0.022488872579163	-0.00461168472192774
1393045_at	-0.048798881994065	6.29817974034784	-3.95806770386158	0.000275240065575749	0.0226024362433665	-0.236936543703597
1387841_at	-0.0534006568507719	6.09658081690519	-3.95790245783473	0.000275379804761232	0.0226024362433665	-0.10611187989746
1388161_at	-0.0353049916609205	6.17150928878086	-3.95390403121536	0.000278782085288538	0.0226633531159544	-0.150258189981891
1377105_at	-0.0810659367872431	6.04235669458363	-3.95354014532326	0.000279093732182501	0.0226633531159544	-0.0990947436863383
1371028_at	-0.0432790368090785	6.02189410740204	-3.95051378756659	0.000281698743366984	0.0226633531159544	-0.0922106050935012
1370035_at	-0.0421155340238091	6.3675884845915	-3.95037909347175	0.000281815230607233	0.0226633531159544	-0.308497190031819
1368529_at	-0.0552890364435115	5.70787342984618	-3.93975497856082	0.00029115178495766	0.0232965320195016	-0.048979586451023
1390109_at	0.0293566207438225	6.21254076852313	3.93657300771329	0.000294005969536785	0.0234072852646712	-0.250957191772001
1371036_at	-0.0336922551941097	6.51291142583798	-3.93114815905697	0.000298934595437971	0.0236812714585016	-0.460619463841381
1369005_at	-0.0547178440048235	6.08074899287221	-3.92600367513308	0.000303682373664547	0.023813454062256	-0.174106447411267
1393933_at	-0.0378894318649978	6.46433398576735	-3.92429384205718	0.000305276465341264	0.023813454062256	-0.461891085002386
1389554_at	0.071392338552922	5.85609889220178	3.92424400613544	0.000305323049114091	0.023813454062256	-0.124740552569067
1370534_at	-0.0840432067575936	6.02116989438653	-3.9228964057737	0.000306585322034948	0.023813454062256	-0.180727656466624
1387626_at	-0.0413867833309132	5.33971228103737	-3.92029024506467	0.000309040817963853	0.0238876550700894	-0.218781014948058
1371063_at	-0.0367629736289983	6.36464604712352	-3.91784887375065	0.00031135831959604	0.0239505242653514	-0.459440789502258
1370426_a_at	-0.0233487442292182	6.64420897071011	-3.90416564516666	0.000324662022577348	0.0247784202953058	-0.673597887812258
1387592_at	-0.03717305074652	5.88223089752571	-3.90359029767161	0.000325233300365441	0.0247784202953058	-0.171541911692084
1376729_at	-0.0432238739463902	6.02180653253314	-3.89789092737236	0.000330945166308387	0.0250935232529926	-0.235757412051599
1371572_at	-0.030092739456359	6.63627095708086	-3.89472043741635	0.000334164507427867	0.0252175424254688	-0.69936156732678
1372550_at	-0.0595757855995149	5.931783163982	-3.89045561251213	0.000338542880870162	0.0254274447740358	-0.224890690050501
1369215_a_at	-0.0522967677697572	6.45181282819607	-3.88244847337971	0.000346913614844819	0.0258640803069424	-0.593436085439069
1370833_at	-0.0731775987253043	6.0837530088934	-3.88179557346828	0.000347604922796312	0.0258640803069424	-0.30102797826399
1371125_at	-0.0418660910620616	6.26806609898446	-3.8753202085557	0.000354533757301046	0.0262569349651375	-0.466977709534393
1387258_a_at	-0.0294777710320666	6.45377226394121	-3.87025100223574	0.000360050998363875	0.0265420928099444	-0.612237971854455
1370596_a_at	-0.0445485303211051	5.97651050643192	-3.85867764565186	0.000372960197988638	0.027367028721535	-0.331162333953058
1372626_at	0.0624365537086815	6.08023309242732	3.85567349468528	0.000376383577906277	0.0274915399587232	-0.375887860152531
1370669_a_at	-0.0616778927731287	6.31014666716889	-3.85193393169094	0.00038068745542953	0.0276148114178502	-0.570293764113795
1388280_a_at	-0.050964379790762	6.11040041366517	-3.85119818022719	0.000381539817366517	0.0276148114178502	-0.416800576547476
1387505_at	-0.0507879907575752	6.28748975760858	-3.84932037314869	0.000383723611862975	0.0276471994194305	-0.577716407629994
1369459_at	-0.0470898356481948	6.12816970531706	-3.84431291659108	0.000389606256719045	0.0278469269917546	-0.465746365252739
1388225_at	-0.0387123201636506	5.70058543474897	-3.84398594823639	0.000389993388127945	0.0278469269917546	-0.326388842861626
1370717_at	-0.0646469787927968	6.12920685058177	-3.8417912647801	0.000392601538081316	0.0278686139947082	-0.474226094421177
1375765_at	-0.0598696718863847	6.47858116768245	-3.84078957562269	0.00039379753493747	0.0278686139947082	-0.674716769759939
1371132_a_at	-0.0400287345318153	6.15621433069562	-3.83488525595301	0.000400919036301134	0.0282470522788626	-0.502671328372023
1375486_at	-0.0493447038863639	6.0579814308811	-3.83295546680338	0.000403273518506496	0.0282877719611407	-0.442184727699548
1375421_a_at	-0.0375443937959865	6.68777729786596	-3.82545181174359	0.000412556121191524	0.0288119785865466	-0.923507659508201
1378016_at	-0.0443354516308201	5.92528349897372	-3.82251708842757	0.000416242464685015	0.0289424836907402	-0.432600563779459
1387975_at	-0.0464702983943956	6.16639346159191	-3.8145805009221	0.000426371774923276	0.0295179033569709	-0.566136096584511
